category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology
570	GO:0004479	0.139741126895352	0.993063170249622	1	3	methionyl-tRNA formyltransferase activity	MF
3274	GO:0071951	0.139741126895352	0.993063170249622	1	3	conversion of methionyl-tRNA to N-formyl-methionyl-tRNA	BP
277	GO:0003988	0.140490329629984	0.992142225437451	1	4	acetyl-CoA C-acyltransferase activity	MF
1756	GO:0009113	0.141013912860288	0.974870678503501	2	10	purine nucleobase biosynthetic process	BP
478	GO:0004340	0.143231275967166	0.991299351014715	1	5	glucokinase activity	MF
2333	GO:0017175	0.144191723333903	0.991708465019833	1	4	NA	NA
641	GO:0004602	0.145049521141037	0.99027051411692	1	8	glutathione peroxidase activity	MF
2212	GO:0016767	0.145085993790024	0.991065164240856	1	5	geranylgeranyl-diphosphate geranylgeranyltransferase activity	MF
2255	GO:0016855	0.146639241118749	0.991414803407882	1	4	racemase and epimerase activity, acting on amino acids and derivatives	MF
1238	GO:0006633	0.147161762776562	0.915730949170199	11	249	fatty acid biosynthetic process	BP
2616	GO:0030132	0.147526618141353	0.992238671737265	1	3	clathrin coat of coated pit	CC
727	GO:0004709	0.148863805986089	0.938548947738174	5	82	MAP kinase kinase kinase activity	MF
1458	GO:0008381	0.149104273615291	0.99206553260959	1	3	mechanically-gated ion channel activity	MF
53	GO:0000221	0.149290660271735	0.99397990408643	1	2	vacuolar proton-transporting V-type ATPase, V1 domain	CC
459	GO:0004315	0.149855385227011	0.970999864643205	2	14	3-oxoacyl-[acyl-carrier-protein] synthase activity	MF
589	GO:0004517	0.15054635675312	0.993873859112889	1	2	nitric-oxide synthase activity	MF
1889	GO:0010340	0.151903252489817	0.954933739124388	3	39	carboxyl-O-methyltransferase activity	MF
1282	GO:0006821	0.152545937215104	0.969446828635227	2	18	chloride transport	BP
2367	GO:0018454	0.153146813298018	0.943834601267056	4	67	acetoacetyl-CoA reductase activity	MF
2575	GO:0019843	0.15359665369817	0.988645661190669	1	11	rRNA binding	MF
2161	GO:0016627	0.15442994356505	0.95420307862929	3	33	oxidoreductase activity, acting on the CH-CH group of donors	MF
2877	GO:0042981	0.155145682110904	0.991383477440642	1	3	regulation of apoptotic process	BP
1873	GO:0009916	0.158040551599848	0.989974442539474	1	4	alternative oxidase activity	MF
3084	GO:0047631	0.159016048612911	0.989199691966299	1	5	ADP-ribose diphosphatase activity	MF
2633	GO:0030248	0.159866914045195	0.967820188962197	2	14	cellulose binding	MF
1840	GO:0009450	0.160396765990976	0.966741553303576	2	19	gamma-aminobutyric acid catabolic process	BP
2852	GO:0042619	0.161508474750103	0.939575607428382	4	68	poly-hydroxybutyrate biosynthetic process	BP
554	GO:0004451	0.16224135275501	0.988740704737502	1	5	isocitrate lyase activity	MF
1429	GO:0008283	0.163351776147389	0.988580306975273	1	5	cell proliferation	BP
1620	GO:0008802	0.163899728806771	0.965435948695782	2	20	betaine-aldehyde dehydrogenase activity	MF
2369	GO:0018480	0.163899728806771	0.965435948695782	2	20	5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase activity	MF
110	GO:0001518	0.165052802508057	0.99257529591708	1	2	voltage-gated sodium channel complex	CC
876	GO:0005245	0.165052802508057	0.99257529591708	1	2	voltage-gated calcium channel activity	MF
878	GO:0005248	0.165052802508057	0.99257529591708	1	2	voltage-gated sodium channel activity	MF
996	GO:0005891	0.165052802508057	0.99257529591708	1	2	voltage-gated calcium channel complex	CC
3122	GO:0050112	0.16765623222736	0.987946991927135	1	5	inositol 2-dehydrogenase activity	MF
1570	GO:0008696	0.168601082933478	0.987805511181779	1	5	4-amino-4-deoxychorismate lyase activity	MF
3018	GO:0046656	0.168601082933478	0.987805511181779	1	5	folic acid biosynthetic process	BP
851	GO:0005044	0.169181476517715	0.989680956380498	1	3	scavenger receptor activity	MF
840	GO:0004871	0.169419704049796	0.92729617266746	5	75	signal transducer activity	MF
368	GO:0004121	0.170827888869894	0.988215286861015	1	4	cystathionine beta-lyase activity	MF
3261	GO:0071266	0.170827888869894	0.988215286861015	1	4	'de novo' L-methionine biosynthetic process	BP
3262	GO:0071268	0.170827888869894	0.988215286861015	1	4	homocysteine biosynthetic process	BP
2996	GO:0046421	0.171111766530849	0.986574696821138	1	7	methylisocitrate lyase activity	MF
841	GO:0004872	0.171391859478643	0.962992747515348	2	19	receptor activity	MF
2557	GO:0019684	0.171653563978135	0.986842276465263	1	6	photosynthesis, light reaction	BP
1574	GO:0008704	0.173203200269921	0.986594420694801	1	6	5-carboxymethyl-2-hydroxymuconate delta-isomerase activity	MF
2462	GO:0018800	0.173203200269921	0.986594420694801	1	6	5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase activity	MF
1715	GO:0009013	0.173685197733673	0.961922619467678	2	21	succinate-semialdehyde dehydrogenase [NAD(P)+] activity	MF
1746	GO:0009086	0.174098024368896	0.962579275396635	2	16	methionine biosynthetic process	BP
1161	GO:0006438	0.174812742463403	0.963491299819004	2	12	valyl-tRNA aminoacylation	BP
837	GO:0004866	0.174865358308697	0.986844939468551	1	5	endopeptidase inhibitor activity	MF
1497	GO:0008478	0.175445737207128	0.986231321103859	1	6	pyridoxal kinase activity	MF
1836	GO:0009443	0.175445737207128	0.986231321103859	1	6	pyridoxal 5'-phosphate salvage	BP
428	GO:0004239	0.176503778635808	0.986587204040253	1	5	NA	NA
1422	GO:0008253	0.177457499612471	0.985901128565601	1	6	5'-nucleotidase activity	MF
1502	GO:0008483	0.177537832378568	0.932203718664423	4	44	transaminase activity	MF
1343	GO:0007165	0.179829271660747	0.884079413493823	15	276	signal transduction	BP
791	GO:0004806	0.179859307743547	0.943018962521655	3	31	triglyceride lipase activity	MF
3188	GO:0051205	0.179872194917477	0.985499216330902	1	6	protein insertion into membrane	BP
456	GO:0004312	0.1802338285849	0.986822692987778	1	4	fatty acid synthase activity	MF
2915	GO:0043824	0.181193133704648	0.988090772696047	1	3	succinylglutamate-semialdehyde dehydrogenase activity	MF
816	GO:0004832	0.181598640993081	0.960781823983243	2	13	valine-tRNA ligase activity	MF
1267	GO:0006790	0.182737598992222	0.959122366975052	2	18	sulfur compound metabolic process	BP
2567	GO:0019773	0.18273861741746	0.984610429532237	1	7	proteasome core complex, alpha-subunit complex	CC
66	GO:0000272	0.183297215511143	0.986350867012758	1	4	polysaccharide catabolic process	BP
2778	GO:0034551	0.184507974408799	0.986161891313628	1	4	mitochondrial respiratory chain complex III assembly	BP
1221	GO:0006570	0.185003557319927	0.98608413211416	1	4	tyrosine metabolic process	BP
1281	GO:0006820	0.186249071339349	0.95851047357406	2	15	anion transport	BP
317	GO:0004038	0.186332567525527	0.987372221967907	1	3	allantoinase activity	MF
1308	GO:0006913	0.18723028133481	0.985731815330241	1	4	nucleocytoplasmic transport	BP
1416	GO:0008237	0.188856113671905	0.916424349593428	5	64	metallopeptidase activity	MF
2054	GO:0016207	0.189975696968161	0.984364741901936	1	5	4-coumarate-CoA ligase activity	MF
2197	GO:0016747	0.191865585687444	0.895319913261685	8	169	transferase activity, transferring acyl groups other than amino-acyl groups	MF
2385	GO:0018585	0.1925497229221	0.984870654975504	1	4	fluorene oxygenase activity	MF
2386	GO:0018586	0.1925497229221	0.984870654975504	1	4	mono-butyltin dioxygenase activity	MF
2387	GO:0018587	0.1925497229221	0.984870654975504	1	4	NA	NA
2388	GO:0018588	0.1925497229221	0.984870654975504	1	4	tri-n-butyltin dioxygenase activity	MF
2389	GO:0018589	0.1925497229221	0.984870654975504	1	4	di-n-butyltin dioxygenase activity	MF
2390	GO:0018590	0.1925497229221	0.984870654975504	1	4	methylsilanetriol hydroxylase activity	MF
2391	GO:0018591	0.1925497229221	0.984870654975504	1	4	methyl tertiary butyl ether 3-monooxygenase activity	MF
2392	GO:0018592	0.1925497229221	0.984870654975504	1	4	4-nitrocatechol 4-monooxygenase activity	MF
2393	GO:0018593	0.1925497229221	0.984870654975504	1	4	4-chlorophenoxyacetate monooxygenase activity	MF
2394	GO:0018594	0.1925497229221	0.984870654975504	1	4	tert-butanol 2-monooxygenase activity	MF
2395	GO:0018595	0.1925497229221	0.984870654975504	1	4	alpha-pinene monooxygenase activity	MF
2396	GO:0018596	0.1925497229221	0.984870654975504	1	4	dimethylsilanediol hydroxylase activity	MF
2397	GO:0018597	0.1925497229221	0.984870654975504	1	4	ammonia monooxygenase activity	MF
2398	GO:0018598	0.1925497229221	0.984870654975504	1	4	hydroxymethylsilanetriol oxidase activity	MF
2399	GO:0018599	0.1925497229221	0.984870654975504	1	4	2-hydroxyisobutyrate 3-monooxygenase activity	MF
2400	GO:0018600	0.1925497229221	0.984870654975504	1	4	alpha-pinene dehydrogenase activity	MF
2401	GO:0018601	0.1925497229221	0.984870654975504	1	4	4-nitrophenol 2-monooxygenase activity	MF
2035	GO:0016052	0.193069574247418	0.982742916487071	1	7	carbohydrate catabolic process	BP
1051	GO:0006097	0.193312064361624	0.984744977287091	1	4	glyoxylate cycle	BP
346	GO:0004084	0.194870520961134	0.982865072488057	1	6	branched-chain-amino-acid transaminase activity	MF
1743	GO:0009081	0.194870520961134	0.982865072488057	1	6	branched-chain amino acid metabolic process	BP
807	GO:0004823	0.197147866997159	0.956121148461094	2	11	leucine-tRNA ligase activity	MF
1152	GO:0006429	0.197147866997159	0.956121148461094	2	11	leucyl-tRNA aminoacylation	BP
1279	GO:0006816	0.197297766595295	0.935120045555153	3	28	calcium ion transport	BP
349	GO:0004089	0.19920595469963	0.982058966996627	1	6	carbonate dehydratase activity	MF
1943	GO:0015377	0.199611628689615	0.983684595405249	1	4	cation:chloride symporter activity	MF
3099	GO:0048001	0.200697998568688	0.981776863769203	1	6	erythrose-4-phosphate dehydrogenase activity	MF
2304	GO:0017048	0.202019554158114	0.982219925840782	1	5	Rho GTPase binding	MF
1822	GO:0009381	0.203135887634271	0.951257014050591	2	19	excinuclease ABC activity	MF
1072	GO:0006182	0.203302173554906	0.98483420873765	1	3	cGMP biosynthetic process	BP
677	GO:0004652	0.204860159368119	0.982771167312282	1	4	polynucleotide adenylyltransferase activity	MF
344	GO:0004076	0.206499064235589	0.98248032179419	1	4	biotin synthase activity	MF
912	GO:0005507	0.206553784114733	0.915828917174174	4	53	copper ion binding	MF
2137	GO:0016507	0.206868426444274	0.948718763131132	2	27	mitochondrial fatty acid beta-oxidation multienzyme complex	CC
562	GO:0004463	0.207157908968606	0.984221609798945	1	3	leukotriene-A4 hydrolase activity	MF
1351	GO:0007242	0.207405710268734	0.915781395743176	4	46	NA	NA
948	GO:0005732	0.20772591741894	0.97782090276427	1	21	small nucleolar ribonucleoprotein complex	CC
3236	GO:0055114	0.208776623604049	0.833090352193296	49	1193	oxidation-reduction process	BP
1057	GO:0006108	0.208851174834153	0.978717763463104	1	10	malate metabolic process	BP
975	GO:0005829	0.209312797142322	0.979569946959701	1	7	cytosol	CC
2614	GO:0030130	0.20964291030867	0.981914880370227	1	4	clathrin coat of trans-Golgi network vesicle	CC
775	GO:0004785	0.210274690697979	0.979908681599464	1	6	NA	NA
39	GO:0000160	0.21271945176578	0.926002309349519	3	44	phosphorelay signal transduction system	BP
2851	GO:0042597	0.212887932666788	0.947382350818766	2	19	periplasmic space	CC
1370	GO:0008075	0.213154882755085	0.983241976497996	1	3	NA	NA
1064	GO:0006147	0.213842804989667	0.981143994725859	1	4	guanine catabolic process	BP
1113	GO:0006351	0.214123646237416	0.924724288464861	3	56	transcription, DNA-templated	BP
2169	GO:0016645	0.216879179726979	0.945388552281647	2	21	oxidoreductase activity, acting on the CH-NH group of donors	MF
583	GO:0004499	0.217905516563682	0.946085150105893	2	16	N,N-dimethylaniline monooxygenase activity	MF
2086	GO:0016307	0.218453887420079	0.897531514410683	5	94	phosphatidylinositol phosphate kinase activity	MF
1996	GO:0015914	0.218898868467936	0.980192276161857	1	4	phospholipid transport	BP
1477	GO:0008440	0.219364024271143	0.978042620544564	1	6	inositol-1,4,5-trisphosphate 3-kinase activity	MF
2689	GO:0031012	0.219959753248716	0.979989280263882	1	4	extracellular matrix	CC
1541	GO:0008616	0.220578189545649	0.977786428123043	1	6	queuosine biosynthetic process	BP
2434	GO:0018667	0.220604018647403	0.979865441704261	1	4	cyclohexanone monooxygenase activity	MF
3077	GO:0047473	0.22083759478811	0.944354838608445	2	18	D-alanine-poly(phosphoribitol) ligase activity	MF
3246	GO:0070395	0.22083759478811	0.944354838608445	2	18	lipoteichoic acid biosynthetic process	BP
492	GO:0004359	0.221121866945241	0.977078125645605	1	7	glutaminase activity	MF
353	GO:0004096	0.2217216162984	0.97754366174335	1	6	catalase activity	MF
425	GO:0004222	0.224470980501637	0.873000732726047	8	140	metalloendopeptidase activity	MF
407	GO:0004179	0.226164930416142	0.978778850054914	1	4	NA	NA
1065	GO:0006163	0.226453596366109	0.977398927037218	1	5	purine nucleotide metabolic process	BP
1341	GO:0007155	0.227810437036615	0.917842154872591	3	49	cell adhesion	BP
2239	GO:0016820	0.229577345449533	0.918697112011292	3	29	hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	MF
1151	GO:0006428	0.229713725589301	0.942407957837878	2	13	isoleucyl-tRNA aminoacylation	BP
1881	GO:0010124	0.231996147898248	0.915361944671188	3	54	phenylacetate catabolic process	BP
120	GO:0001671	0.232484192952792	0.974530681521264	1	7	ATPase activator activity	MF
866	GO:0005199	0.233155473574199	0.915341178116315	3	43	structural constituent of cell wall	MF
282	GO:0003993	0.233528736287433	0.937728623972928	2	25	acid phosphatase activity	MF
1205	GO:0006542	0.23479160534738	0.973995174005375	1	7	glutamine biosynthetic process	BP
2994	GO:0046416	0.23613518651053	0.973174573703987	1	8	D-amino acid metabolic process	BP
1745	GO:0009085	0.237625146670546	0.936990562078995	2	19	lysine biosynthetic process	BP
930	GO:0005643	0.237760256465472	0.937181405345275	2	18	nuclear pore	CC
865	GO:0005198	0.237787898866656	0.89647769177775	4	80	structural molecule activity	MF
522	GO:0004402	0.237950709708408	0.886502160310408	5	58	histone acetyltransferase activity	MF
68	GO:0000286	0.238642664455065	0.974752788499409	1	5	alanine dehydrogenase activity	MF
2671	GO:0030693	0.24062713591605	0.972087695095812	1	8	NA	NA
398	GO:0004165	0.241364715237857	0.933692658955607	2	30	dodecenoyl-CoA delta-isomerase activity	MF
1738	GO:0009062	0.241364715237857	0.933692658955607	2	30	fatty acid catabolic process	BP
2797	GO:0036125	0.241364715237857	0.933692658955607	2	30	fatty acid beta-oxidation multienzyme complex	CC
485	GO:0004351	0.242844243006016	0.973802665776964	1	5	glutamate decarboxylase activity	MF
2826	GO:0042286	0.244056931981528	0.972506086967573	1	6	glutamate-1-semialdehyde 2,1-aminomutase activity	MF
2583	GO:0019898	0.244523685261205	0.969673110113825	1	13	extrinsic component of membrane	CC
806	GO:0004822	0.24548764189112	0.9352236069814	2	14	isoleucine-tRNA ligase activity	MF
1528	GO:0008570	0.248513373191125	0.974087220903148	1	4	NA	NA
1883	GO:0010181	0.255043114370174	0.902990224479905	3	47	FMN binding	MF
1262	GO:0006777	0.255160288115556	0.927811304687908	2	26	Mo-molybdopterin cofactor biosynthetic process	BP
103	GO:0000981	0.256168950580514	0.969534923911244	1	6	sequence-specific DNA binding RNA polymerase II transcription factor activity	MF
489	GO:0004356	0.256188514313489	0.968135591712073	1	8	glutamate-ammonia ligase activity	MF
294	GO:0004008	0.258239347001736	0.971879610955687	1	4	copper-exporting ATPase activity	MF
1270	GO:0006801	0.261571710414718	0.967321738783185	1	7	superoxide metabolic process	BP
3008	GO:0046537	0.262118253375388	0.965682100977078	1	10	2,3-bisphosphoglycerate-independent phosphoglycerate mutase activity	MF
3009	GO:0046538	0.262118253375388	0.965682100977078	1	10	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity	MF
2942	GO:0045226	0.262972690557615	0.966949034094929	1	7	extracellular polysaccharide biosynthetic process	BP
335	GO:0004064	0.264675481718389	0.962916007865161	1	24	arylesterase activity	MF
1284	GO:0006825	0.265168745816054	0.966360020902483	1	7	copper ion transport	BP
2248	GO:0016844	0.265718890117888	0.963658927672925	1	14	strictosidine synthase activity	MF
2573	GO:0019829	0.266105350279537	0.925028841779874	2	16	cation-transporting ATPase activity	MF
804	GO:0004820	0.267493003871778	0.966601141123978	1	6	glycine-tRNA ligase activity	MF
1149	GO:0006426	0.267493003871778	0.966601141123978	1	6	glycyl-tRNA aminoacylation	BP
1383	GO:0008131	0.268393818417906	0.966361209530027	1	6	primary amine oxidase activity	MF
1859	GO:0009654	0.268884931847237	0.962411856821346	1	16	photosystem II oxygen evolving complex	CC
766	GO:0004768	0.269090503135892	0.963717996601718	1	10	stearoyl-CoA 9-desaturase activity	MF
339	GO:0004069	0.271995998428138	0.965392037090048	1	6	L-aspartate:2-oxoglutarate aminotransferase activity	MF
1663	GO:0008892	0.273869289498649	0.966168391907896	1	5	guanine deaminase activity	MF
109	GO:0001517	0.274415447105802	0.96259987205319	1	9	N-acetylglucosamine 6-O-sulfotransferase activity	MF
112	GO:0001537	0.274415447105802	0.96259987205319	1	9	N-acetylgalactosamine 4-O-sulfotransferase activity	MF
516	GO:0004394	0.274415447105802	0.96259987205319	1	9	heparan sulfate 2-O-sulfotransferase activity	MF
1897	GO:0015016	0.274415447105802	0.96259987205319	1	9	[heparan sulfate]-glucosamine N-sulfotransferase activity	MF
2066	GO:0016232	0.274415447105802	0.96259987205319	1	9	HNK-1 sulfotransferase activity	MF
2317	GO:0017095	0.274415447105802	0.96259987205319	1	9	heparan sulfate 6-O-sulfotransferase activity	MF
2447	GO:0018721	0.274415447105802	0.96259987205319	1	9	trans-9R,10R-dihydrodiolphenanthrene sulfotransferase activity	MF
2448	GO:0018722	0.274415447105802	0.96259987205319	1	9	1-phenanthrol sulfotransferase activity	MF
2449	GO:0018723	0.274415447105802	0.96259987205319	1	9	3-phenanthrol sulfotransferase activity	MF
